geneName	geneLengths	SangerProjectTARGET_ALL_phase1_SRR457636
ENSG00000000003	4535	1.65381983842376
ENSG00000000005	1610	0
ENSG00000000419	1207	746.73606188754
ENSG00000000457	6883	347.354172982148
ENSG00000000460	5967	249.102712644093
ENSG00000000938	3474	122.320259747569
ENSG00000000971	8145	9.91251764791099
ENSG00000001036	2793	39.1612056079589
ENSG00000001084	8463	502.033134096613
ENSG00000001167	3811	577.619981680421
ENSG00000001460	8511	30.3720372842603
ENSG00000001461	9404	471.089020767614
ENSG00000001497	5589	856.179409937193
ENSG00000001561	4651	38.3811019105892
ENSG00000001617	4826	98.2202561901611
ENSG00000001626	8517	1.18575762000194
ENSG00000001629	7130	1759.23785139499
ENSG00000001630	4074	192.144741353473
ENSG00000001631	6204	848.451182641918
ENSG00000002016	4190	261.251527557797
ENSG00000002079	6346	1.33137697684429
ENSG00000002330	1708	420.2886679949
ENSG00000002549	3785	800.095154787628
ENSG00000002586	3284	15361.5003685078
ENSG00000002587	8166	19.1073398942419
ENSG00000002726	3824	0.644885723158952
ENSG00000002745	3261	35.9263756095326
ENSG00000002746	13965	4.34777794000713
ENSG00000002822	7230	1969.87625106744
ENSG00000002834	7061	3336.62833024179
ENSG00000002919	3606	269.67664748939
ENSG00000002933	3479	1.64341845579217
ENSG00000003056	3777	2648.71208713592
ENSG00000003096	6983	2.3507124747407
ENSG00000003137	5015	1.67462260368696
ENSG00000003147	4891	3.84851157369052
ENSG00000003249	4791	54.9401030600901
ENSG00000003393	10384	158.319445035523
ENSG00000003400	7598	3469.13154358569
ENSG00000003402	22529	2493.66907762935
ENSG00000003436	11714	11.971991408967
ENSG00000003509	3651	358.89970770322
ENSG00000003756	10368	11442.2489915398
ENSG00000003987	5692	77.8647503801277
ENSG00000003989	7905	1.11294794158077
ENSG00000004059	1871	1065.55924231122
ENSG00000004139	11137	163.572143264479
ENSG00000004142	2121	758.021562042822
ENSG00000004399	9738	7434.67947464693
ENSG00000004455	5727	1686.23054670382
ENSG00000004468	6855	3152.47185074938
ENSG00000004478	5180	53.6087260832458
ENSG00000004487	5435	2612.48407143007
ENSG00000004534	7302	6001.3377438651
ENSG00000004660	7424	630.604624805771
ENSG00000004700	3778	1526.01805002934
ENSG00000004766	9454	554.320884585646
ENSG00000004776	1722	1.74743228210813
ENSG00000004777	5260	922.592238039934
ENSG00000004779	1600	318.49033617947
ENSG00000004799	4519	65.4559009006336
ENSG00000004809	3907	315.650758721044
ENSG00000004838	4009	50.6547334158725
ENSG00000004846	9257	1.62261569052898
ENSG00000004848	3097	0.790505080001296
ENSG00000004864	3710	606.296593595731
ENSG00000004866	6742	20.209886453191
ENSG00000004897	6824	2988.66047568437
ENSG00000004939	5287	32.6083345500535
ENSG00000004948	4042	2.00746684789803
ENSG00000004961	2335	157.601749633943
ENSG00000004975	5350	1156.65455139874
ENSG00000005001	2387	0
ENSG00000005007	8600	1939.83705802739
ENSG00000005020	5520	1398.48669758335
ENSG00000005022	1500	4704.44135044456
ENSG00000005059	3566	658.573942702132
ENSG00000005073	2307	0
ENSG00000005075	1355	961.056551011576
ENSG00000005100	5872	227.519843683531
ENSG00000005102	2707	0.239231800526708
ENSG00000005108	10929	17.120675811607
ENSG00000005156	12919	1292.85025557686
ENSG00000005175	5381	1360.2512150296
ENSG00000005187	7822	6466.43556823692
ENSG00000005189	4114	68.2330700632698
ENSG00000005194	3509	675.008127260054
ENSG00000005206	7130	3761.31678308985
ENSG00000005238	6409	395.512574566438
ENSG00000005243	1851	0.332844244211072
ENSG00000005249	4318	98.3346713991086
ENSG00000005302	6496	1831.01779293563
ENSG00000005339	15492	14808.9373175869
ENSG00000005379	11354	1733.35921140758
ENSG00000005381	3526	107.331867375439
ENSG00000005421	2832	0
ENSG00000005436	5465	637.084686185255
ENSG00000005448	2860	187.43291502136
ENSG00000005469	4979	100.435750690691
ENSG00000005471	7494	403.812877906452
ENSG00000005483	9231	21100.7648755872
ENSG00000005486	2441	658.126683248974
ENSG00000005513	4432	5.7311618300094
ENSG00000005700	8722	1347.17667706168
ENSG00000005801	5709	681.550596935328
ENSG00000005810	15945	6547.576754146
ENSG00000005812	7082	1267.78292343471
ENSG00000005844	6472	1644.76023415164
ENSG00000005882	5481	362.467381945857
ENSG00000005884	9802	6.92732083264294
ENSG00000005889	9037	1483.75723239717
ENSG00000005893	5526	1639.65315527953
ENSG00000005961	5551	30.8296981200506
ENSG00000005981	4605	0.031204147894788
ENSG00000006007	4416	1152.22356239768
ENSG00000006015	3370	158.69389481026
ENSG00000006016	3018	142.842187679708
ENSG00000006025	6572	1284.87239509842
ENSG00000006042	5187	9.3612443684364
ENSG00000006047	4618	1.37298250737067
ENSG00000006059	1287	0
ENSG00000006062	5852	1261.25085514207
ENSG00000006071	6778	0.228830417895112
ENSG00000006116	3088	0.395252540000648
ENSG00000006118	7271	48.5016472111322
ENSG00000006125	7587	5234.18376787174
ENSG00000006128	1888	0.010401382631596
ENSG00000006194	6945	760.840336735984
ENSG00000006210	5983	0.800906462632892
ENSG00000006282	5337	940.524221696805
ENSG00000006283	9709	3.56767424263743
ENSG00000006327	1848	23.6735468695125
ENSG00000006377	3449	3.30763967684753
ENSG00000006432	12386	80.2570683853947
ENSG00000006451	3665	588.531032060965
ENSG00000006453	4798	103.587369628065
ENSG00000006459	9430	2036.72593724071
ENSG00000006468	9616	0.665688488422144
ENSG00000006530	6547	452.470545857058
ENSG00000006534	6626	60.8168842469418
ENSG00000006555	6055	2.67315533632017
ENSG00000006576	8646	2705.74286810496
ENSG00000006606	706	0
ENSG00000006607	14413	415.691256871734
ENSG00000006611	4904	0.239231800526708
ENSG00000006625	1597	331.044805015806
ENSG00000006634	4583	700.637134064307
ENSG00000006638	2793	60.6608635074679
