geneName	geneLengths	SangerProjectTARGET_ALL_phase1_SRR457642
ENSG00000000003	4535	3.0966149411583
ENSG00000000005	1610	0
ENSG00000000419	1207	871.139715246652
ENSG00000000457	6883	257.412492367486
ENSG00000000460	5967	133.875771597276
ENSG00000000938	3474	341.676849531005
ENSG00000000971	8145	153.868974887955
ENSG00000001036	2793	23.4104089551567
ENSG00000001084	8463	346.500282686409
ENSG00000001167	3811	2218.60438381867
ENSG00000001460	8511	48.4019130685048
ENSG00000001461	9404	242.789183692416
ENSG00000001497	5589	1123.69962984752
ENSG00000001561	4651	23.322975121524
ENSG00000001617	4826	972.533817649378
ENSG00000001626	8517	0.874338336327048
ENSG00000001629	7130	783.34157397381
ENSG00000001630	4074	829.237050478178
ENSG00000001631	6204	656.722810568048
ENSG00000002016	4190	660.380459275017
ENSG00000002079	6346	2.18584584081762
ENSG00000002330	1708	394.639894254016
ENSG00000002549	3785	2097.95297955834
ENSG00000002586	3284	23100.4195841648
ENSG00000002587	8166	12.9329212248376
ENSG00000002726	3824	2.65215962019205
ENSG00000002745	3261	22.2009075899043
ENSG00000002746	13965	91.0040485060402
ENSG00000002822	7230	530.745228608926
ENSG00000002834	7061	8180.18561007821
ENSG00000002919	3606	635.155798271981
ENSG00000002933	3479	1.94540279832768
ENSG00000003056	3777	1326.21824699927
ENSG00000003096	6983	2.42628888330756
ENSG00000003137	5015	0
ENSG00000003147	4891	7.95647886057614
ENSG00000003249	4791	121.168721109323
ENSG00000003393	10384	384.388277260581
ENSG00000003400	7598	1947.71979491895
ENSG00000003402	22529	5997.18865500646
ENSG00000003436	11714	27.6800944975538
ENSG00000003509	3651	582.680925786753
ENSG00000003756	10368	18757.0856092377
ENSG00000003987	5692	177.213808467887
ENSG00000003989	7905	2.14212892400127
ENSG00000004059	1871	1631.95250475444
ENSG00000004139	11137	307.767094387121
ENSG00000004142	2121	1257.69926604244
ENSG00000004399	9738	2502.02115553909
ENSG00000004455	5727	1142.79663634347
ENSG00000004468	6855	320.11712338774
ENSG00000004478	5180	250.490647204897
ENSG00000004487	5435	5873.12004508165
ENSG00000004534	7302	5250.75144497845
ENSG00000004660	7424	1191.8105862474
ENSG00000004700	3778	682.07133616873
ENSG00000004766	9454	266.86263255262
ENSG00000004776	1722	14.6451671334781
ENSG00000004777	5260	599.096628051293
ENSG00000004779	1600	446.101991499665
ENSG00000004799	4519	0.262301500898114
ENSG00000004809	3907	117.729656986437
ENSG00000004838	4009	256.312283294274
ENSG00000004846	9257	3.47549488690002
ENSG00000004848	3097	1.32607981009602
ENSG00000004864	3710	335.396185815056
ENSG00000004866	6742	242.985909818089
ENSG00000004897	6824	2446.59539116875
ENSG00000004939	5287	180.21570342261
ENSG00000004948	4042	0.145723056054508
ENSG00000004961	2335	277.60970793664
ENSG00000004975	5350	810.001607078983
ENSG00000005001	2387	0.17486766726541
ENSG00000005007	8600	4453.69733142991
ENSG00000005020	5520	325.909614865907
ENSG00000005022	1500	8451.30335586763
ENSG00000005059	3566	664.234834107658
ENSG00000005073	2307	1.42808594933418
