geneName	geneLengths	SangerProjectTARGET_ALL_phase1_SRR452447
ENSG00000000003	4535	3.39824857047713
ENSG00000000005	1610	0
ENSG00000000419	1207	403.736495825
ENSG00000000457	6883	708.82142622151
ENSG00000000460	5967	440.016893590229
ENSG00000000938	3474	667.858200983409
ENSG00000000971	8145	727.342904499457
ENSG00000001036	2793	54.3463879064709
ENSG00000001084	8463	776.023838840389
ENSG00000001167	3811	2108.45458480985
ENSG00000001460	8511	40.0368954319919
ENSG00000001461	9404	730.551792833326
ENSG00000001497	5589	1035.3961845509
ENSG00000001561	4651	424.397232992193
ENSG00000001617	4826	100.724292342711
ENSG00000001626	8517	0.0460605980938165
ENSG00000001629	7130	1619.22450107849
ENSG00000001630	4074	171.084414853133
ENSG00000001631	6204	1379.8424549407
ENSG00000002016	4190	883.49856772596
ENSG00000002079	6346	2.93252474530632
ENSG00000002330	1708	305.217994346559
ENSG00000002549	3785	597.779559905784
ENSG00000002586	3284	16159.8797638577
ENSG00000002587	8166	13.1886845875295
ENSG00000002726	3824	0.122828261583511
ENSG00000002745	3261	4.19663227076995
ENSG00000002746	13965	311.656242391228
ENSG00000002822	7230	691.405402297815
ENSG00000002834	7061	3257.13936929461
ENSG00000002919	3606	208.280906736006
ENSG00000002933	3479	12.0013447255555
ENSG00000003056	3777	2416.48227564013
ENSG00000003096	6983	2.19555517580526
ENSG00000003137	5015	0.470841669403458
ENSG00000003147	4891	13.2859236279497
ENSG00000003249	4791	32.5750785407936
ENSG00000003393	10384	418.726661582421
ENSG00000003400	7598	8252.10927975929
ENSG00000003402	22529	5029.20317053685
ENSG00000003436	11714	10.2049813998967
ENSG00000003509	3651	663.830457572317
ENSG00000003756	10368	13638.0057219347
ENSG00000003987	5692	114.808599670954
ENSG00000003989	7905	0.153535326979388
ENSG00000004059	1871	1308.92448740892
ENSG00000004139	11137	586.105757211118
ENSG00000004142	2121	889.179374824198
ENSG00000004399	9738	4115.09989429966
ENSG00000004455	5727	2105.36852473756
ENSG00000004468	6855	402.426327701443
ENSG00000004478	5180	1067.9098489609
ENSG00000004487	5435	1773.78851474864
ENSG00000004534	7302	7777.68511939298
ENSG00000004660	7424	900.878766740027
ENSG00000004700	3778	1345.24071008377
ENSG00000004766	9454	716.375364308896
ENSG00000004776	1722	2.91717121260838
ENSG00000004777	5260	1774.21841366418
ENSG00000004779	1600	359.574617941495
ENSG00000004799	4519	55.7691486031465
ENSG00000004809	3907	733.857920207616
ENSG00000004838	4009	38.9570302989035
ENSG00000004846	9257	1.53535326979388
ENSG00000004848	3097	0.900740584945746
ENSG00000004864	3710	375.736770028192
ENSG00000004866	6742	36.1166267497848
ENSG00000004897	6824	1855.51536929977
ENSG00000004939	5287	6576.09717907535
ENSG00000004948	4042	0.168888859677327
ENSG00000004961	2335	191.668384356836
ENSG00000004975	5350	852.382074791471
ENSG00000005001	2387	0
ENSG00000005007	8600	1692.05654235328
ENSG00000005020	5520	107.602674991388
ENSG00000005022	1500	1835.38177008854
ENSG00000005059	3566	239.320632007005
ENSG00000005073	2307	0.117710417350865
ENSG00000005075	1355	622.181441207041
ENSG00000005100	5872	702.045400457486
ENSG00000005102	2707	1.28457890239422
ENSG00000005108	10929	24.8676051264283
ENSG00000005156	12919	1003.12817666407
ENSG00000005175	5381	796.065316855431
ENSG00000005187	7822	103.416278409083
ENSG00000005189	4114	105.601597896423
ENSG00000005194	3509	615.538479393066
ENSG00000005206	7130	6540.85570368935
ENSG00000005238	6409	1057.52574301286
ENSG00000005243	1851	5.14855129804216
ENSG00000005249	4318	246.495849621176
ENSG00000005302	6496	1288.48381754373
ENSG00000005339	15492	4195.53193425993
ENSG00000005379	11354	2171.06629115204
ENSG00000005381	3526	301.783920866453
ENSG00000005421	2832	0.230302990469083
ENSG00000005436	5465	570.373504039963
ENSG00000005448	2860	294.926009594707
ENSG00000005469	4979	300.422574300569
ENSG00000005471	7494	3.21400617810187
ENSG00000005483	9231	5760.44075449735
ENSG00000005486	2441	539.666438644085
ENSG00000005513	4432	1.75030272756503
ENSG00000005700	8722	1710.89020912942
ENSG00000005801	5709	1055.29436292743
ENSG00000005810	15945	5514.06773313776
ENSG00000005812	7082	1705.15310574462
ENSG00000005844	6472	2767.00854497831
ENSG00000005882	5481	274.889649423897
ENSG00000005884	9802	15.8806706539014
ENSG00000005889	9037	1666.93304501522
ENSG00000005893	5526	1871.81570318075
ENSG00000005961	5551	23.4601979624506
ENSG00000005981	4605	1.29481459085951
ENSG00000006007	4416	670.4120052555
ENSG00000006015	3370	594.325015048748
ENSG00000006016	3018	104.828803417294
ENSG00000006025	6572	1222.66322286766
ENSG00000006042	5187	11.37184988494
ENSG00000006047	4618	4.01750772262733
ENSG00000006059	1287	0
ENSG00000006062	5852	837.668272622613
ENSG00000006071	6778	0.127946105816157
ENSG00000006116	3088	0
ENSG00000006118	7271	8.81804561284955
ENSG00000006125	7587	4037.3803117827
ENSG00000006128	1888	0
ENSG00000006194	6945	1328.33135273911
ENSG00000006210	5983	1.73494919486709
ENSG00000006282	5337	847.750425760926
ENSG00000006283	9709	0.562962865591091
ENSG00000006327	1848	36.0398590862951
ENSG00000006377	3449	2.89158199144515
ENSG00000006432	12386	10.3687524153414
ENSG00000006451	3665	591.372018926511
ENSG00000006453	4798	46.5775003613138
ENSG00000006459	9430	1489.94775576185
ENSG00000006468	9616	0.864915675317222
ENSG00000006530	6547	1130.81327242436
ENSG00000006534	6626	379.150372131367
ENSG00000006555	6055	14.816159053511
ENSG00000006576	8646	1620.56537626745
ENSG00000006606	706	0
ENSG00000006607	14413	315.192672755987
ENSG00000006611	4904	0.79838370029282
ENSG00000006625	1597	238.634840879831
ENSG00000006634	4583	284.756853104439
ENSG00000006638	2793	128.575600656773
ENSG00000006652	7489	771.090237000118
ENSG00000006659	1079	0
ENSG00000006695	3172	142.102062963657
ENSG00000006704	6498	111.696950377505
ENSG00000006712	2668	971.279832004309
ENSG00000006715	7801	1576.93575418414
ENSG00000006740	9281	31.9046409463169
ENSG00000006744	6345	1262.57217219384
ENSG00000006747	11623	2.67663253367401
ENSG00000006756	7030	1710.43472099271
ENSG00000006757	3441	51.1067925072058
ENSG00000006788	6349	0.511784423264628
ENSG00000006831	5878	1545.30235898215
ENSG00000006837	3057	43.6756826814034
ENSG00000007001	2957	0.0204713769305851
ENSG00000007038	1967	1.52511758132859
ENSG00000007047	6668	629.090530921114
ENSG00000007062	7434	93.1805899437909
ENSG00000007080	1660	360.935964507379
ENSG00000007129	1964	1198.73218323581
ENSG00000007168	8127	5711.90823763917
ENSG00000007171	4176	239.018679197279
ENSG00000007174	16980	3.70531922443591
ENSG00000007202	9235	4313.93837842644
ENSG00000007216	3226	1.171986329276
ENSG00000007237	10100	2617.74150008895
ENSG00000007255	933	297.792002364989
ENSG00000007264	4141	50.1906983895621
ENSG00000007306	2649	0.706262504105187
ENSG00000007312	2080	9615.81005399022
ENSG00000007314	8247	872.280253168
ENSG00000007341	8111	455.467665328589
ENSG00000007350	3650	6.10047032531437
ENSG00000007372	14782	78.8659796250792
ENSG00000007376	2769	389.160875450423
ENSG00000007384	4914	5.60403943474768
ENSG00000007392	6176	3929.59339439893
ENSG00000007402	6322	95.7753369697425
ENSG00000007516	6146	116.262067433026
ENSG00000007520	1243	425.656222673424
ENSG00000007541	7904	1143.38269785974
ENSG00000007545	8373	3271.1366732709
ENSG00000007866	3046	5.37885428851124
ENSG00000007908	4585	0
ENSG00000007923	5083	1077.59281024907
ENSG00000007933	3463	0.394074005913764
ENSG00000007944	3033	308.227286755355
ENSG00000007952	2529	7.75865185669177
ENSG00000007968	5457	1063.81557357479
ENSG00000008018	2256	1498.47408425344
ENSG00000008056	3209	8.00430837985879
ENSG00000008083	6015	1032.38177429787
ENSG00000008086	17075	122.475130331458
ENSG00000008118	2676	0.240538678934375
ENSG00000008128	4701	1109.3746229338
ENSG00000008130	5570	1039.19874281576
ENSG00000008196	6149	0.31730634242407
ENSG00000008197	1856	0
ENSG00000008226	8338	321.380146433256
ENSG00000008256	5808	763.152460595283
ENSG00000008277	12199	31.7408699308722
ENSG00000008282	2804	1588.92686322123
ENSG00000008283	5320	936.186774101054
ENSG00000008294	11963	2695.64532499829
ENSG00000008300	13895	28.0611399275996
ENSG00000008311	4591	1254.49621399472
ENSG00000008323	4260	17.7435659545847
ENSG00000008324	1301	234.581508247575
ENSG00000008382	2049	295.724393295
ENSG00000008394	7440	9.51407242848944
ENSG00000008405	5062	456.30187393851
ENSG00000008438	720	11.6840383831315
ENSG00000008441	6302	801.63353138055
ENSG00000008513	8729	3045.54209949585
ENSG00000008516	4126	625.907231808408
ENSG00000008517	3209	385.849630231901
ENSG00000008710	18608	2925.17552098824
ENSG00000008735	5901	17.5593235622094
ENSG00000008838	6962	2232.9512636132
ENSG00000008853	6580	342.511725269852
ENSG00000008869	8206	1846.8815660793
ENSG00000008952	7928	2960.63706367625
ENSG00000008988	3002	10500.4396652916
ENSG00000009307	5778	8402.04164439889
ENSG00000009335	9220	1424.94089831877
ENSG00000009413	12425	1611.89063029311
ENSG00000009694	12896	31.1062572460241
ENSG00000009709	6313	7.88659796250792
ENSG00000009724	4251	561.872764769537
ENSG00000009765	10362	0.813737232990759
ENSG00000009780	4034	608.194372919219
ENSG00000009790	7750	1828.30890935902
ENSG00000009830	10008	258.609786919849
ENSG00000009844	7262	826.36807255693
ENSG00000009950	4815	0.542491488660506
ENSG00000009954	7053	2225.98587761257
ENSG00000010017	3347	1542.16512046754
ENSG00000010030	2374	44.1260529738762
ENSG00000010072	5906	215.389592375151
ENSG00000010165	3827	444.761135193893
ENSG00000010219	7054	218.695719749441
ENSG00000010244	15842	9903.67343854387
ENSG00000010256	3236	932.036202428378
ENSG00000010270	4348	659.782242784294
ENSG00000010278	3299	2159.27477804003
ENSG00000010282	2891	0.0102356884652926
ENSG00000010292	6487	1656.9430130731
ENSG00000010295	5203	1641.76348707907
ENSG00000010310	4736	5.98787775219615
ENSG00000010318	3367	284.15806532922
ENSG00000010319	5011	4.16080736114143
ENSG00000010322	9161	4000.67001510193
ENSG00000010327	10588	208.096664343631
ENSG00000010361	2950	296.287356160591
ENSG00000010379	4243	6.62760828127694
ENSG00000010404	9292	2969.07127097165
ENSG00000010438	1664	0
ENSG00000010539	7498	364.426334274044
ENSG00000010610	4583	258.364130396682
ENSG00000010626	3054	138.110144462193
ENSG00000010671	4575	3515.71844914906
ENSG00000010704	5675	51.6851089054948
ENSG00000010803	4447	2866.3510193782
ENSG00000010810	7411	4251.19872597843
ENSG00000010818	9774	2702.37017231998
ENSG00000010932	3602	4.02774341109262
ENSG00000011007	5391	1069.44008438647
ENSG00000011009	2196	628.977938347996
ENSG00000011021	6938	883.65210305294
ENSG00000011028	6860	107.449139664409
ENSG00000011052	1241	1607.29992401643
ENSG00000011083	4391	0.071649819257048
ENSG00000011105	5714	83.3236219517141
ENSG00000011114	11333	1096.47765546754
ENSG00000011132	5556	480.099849620315
ENSG00000011143	4078	310.985804796751
ENSG00000011198	3172	94.3013978307404
ENSG00000011201	7131	2.04713769305851
ENSG00000011243	5081	2649.68196594489
ENSG00000011258	7201	1804.4290481695
ENSG00000011260	2721	451.726521194524
ENSG00000011275	7619	1668.13573840989
ENSG00000011295	5966	1130.57785158966
ENSG00000011304	6883	4332.0862540754
ENSG00000011332	4800	12.7076072296607
ENSG00000011347	5953	1.24363614853305
ENSG00000011376	5393	341.355092473274
ENSG00000011405	9204	1652.32159973102
ENSG00000011422	4457	118.713514820463
ENSG00000011426	6012	210.036327307803
ENSG00000011451	7965	1178.17380295327
ENSG00000011454	9162	1213.33339283155
ENSG00000011465	12847	1.02356884652926
ENSG00000011478	2396	140.894251724752
ENSG00000011485	7059	700.392336770342
ENSG00000011523	8623	3952.79770014975
ENSG00000011566	6067	1283.86752204588
ENSG00000011590	2770	74.0552060463917
ENSG00000011600	907	148.115529937016
ENSG00000011638	2558	183.346769634553
ENSG00000011677	4193	0.388956161681118
ENSG00000012048	8922	312.285737231844
ENSG00000012061	5576	1487.7777898072
ENSG00000012124	6248	1884.10364718333
ENSG00000012171	5768	27.0324532368377
