geneName	geneLengths	SangerProjectTARGET_ALL_phase1_SRR457646
ENSG00000000003	4535	2.66715110065816
ENSG00000000005	1610	0
ENSG00000000419	1207	378.870501918809
ENSG00000000457	6883	1003.96969253787
ENSG00000000460	5967	426.730671542771
ENSG00000000938	3474	266.917678503841
ENSG00000000971	8145	2.61988513178574
ENSG00000001036	2793	27.4750324774128
ENSG00000001084	8463	794.790771152331
ENSG00000001167	3811	3765.86205166018
ENSG00000001460	8511	166.578778868954
ENSG00000001461	9404	1477.02101357562
ENSG00000001497	5589	596.192674512943
ENSG00000001561	4651	4.01760735415597
ENSG00000001617	4826	496.144122972559
ENSG00000001626	8517	0.155302469152248
ENSG00000001629	7130	2982.82024991328
ENSG00000001630	4074	340.699855913694
ENSG00000001631	6204	1185.25494000742
ENSG00000002016	4190	1839.55774710837
ENSG00000002079	6346	4.8616425125921
ENSG00000002330	1708	218.902206410727
ENSG00000002549	3785	314.588784252314
ENSG00000002586	3284	7806.21108912505
ENSG00000002587	8166	7.73811433254242
ENSG00000002726	3824	1.77584997334961
ENSG00000002745	3261	144.681130718487
ENSG00000002746	13965	9.58148711856693
ENSG00000002822	7230	625.349025025961
ENSG00000002834	7061	2503.07066585818
ENSG00000002919	3606	182.757244785858
ENSG00000002933	3479	14.9495507262207
ENSG00000003056	3777	1009.17570139511
ENSG00000003096	6983	0.918310252378507
ENSG00000003137	5015	0.34436634464194
ENSG00000003147	4891	26.2933832556023
ENSG00000003249	4791	86.8140802561064
ENSG00000003393	10384	481.788772997877
ENSG00000003400	7598	6144.05602775742
ENSG00000003402	22529	8091.04256983154
ENSG00000003436	11714	1418.35044164241
ENSG00000003509	3651	635.659758521417
ENSG00000003756	10368	20910.5524088165
ENSG00000003987	5692	323.819152744971
ENSG00000003989	7905	0.952071658715952
ENSG00000004059	1871	743.689506519974
ENSG00000004139	11137	573.052606609259
ENSG00000004142	2121	617.475865068069
ENSG00000004399	9738	3284.12729691244
ENSG00000004455	5727	1073.44391449907
ENSG00000004468	6855	1633.12025191743
ENSG00000004478	5180	438.21630197877
ENSG00000004487	5435	2260.81907082448
ENSG00000004534	7302	6691.74031364472
ENSG00000004660	7424	589.028504088138
ENSG00000004700	3778	711.8862617501
ENSG00000004766	9454	833.629893002927
ENSG00000004776	1722	4.96967901287192
ENSG00000004777	5260	969.465535261004
ENSG00000004779	1600	130.508092338028
ENSG00000004799	4519	86.0510724728801
ENSG00000004809	3907	428.702337672878
ENSG00000004838	4009	160.089836570897
ENSG00000004846	9257	3.5652045092342
ENSG00000004848	3097	0.567191626469078
ENSG00000004864	3710	384.589684152372
ENSG00000004866	6742	9.73003730645168
ENSG00000004897	6824	958.891462796116
ENSG00000004939	5287	157.604997064461
ENSG00000004948	4042	0
ENSG00000004961	2335	57.7185002744962
ENSG00000004975	5350	485.137904506551
ENSG00000005001	2387	0
ENSG00000005007	8600	1604.50408390581
ENSG00000005020	5520	681.109363732885
ENSG00000005022	1500	2991.4766744982
ENSG00000005059	3566	404.745243735827
ENSG00000005073	2307	0.351118625909429
ENSG00000005075	1355	503.348807084969
ENSG00000005100	5872	550.425712081903
ENSG00000005102	2707	1.49900644138256
ENSG00000005108	10929	0.97232850251842
ENSG00000005156	12919	1954.61661990639
ENSG00000005175	5381	350.213820219586
ENSG00000005187	7822	76.2332555099511
ENSG00000005189	4114	110.251248535561
ENSG00000005194	3509	317.735347322964
ENSG00000005206	7130	5029.02481293188
ENSG00000005238	6409	374.495023657476
ENSG00000005243	1851	0.675228126748902
ENSG00000005249	4318	1477.45315957674
ENSG00000005302	6496	1245.64059138257
ENSG00000005339	15492	11184.8230578135
ENSG00000005379	11354	1300.43535386825
ENSG00000005381	3526	980.302946695324
ENSG00000005421	2832	2.96425147642768
ENSG00000005436	5465	642.769910696083
ENSG00000005448	2860	339.484445285546
ENSG00000005469	4979	197.983639044046
ENSG00000005471	7494	620.473877950834
ENSG00000005483	9231	13576.6768989148
ENSG00000005486	2441	530.56050059295
ENSG00000005513	4432	20.7565126162613
ENSG00000005700	8722	1551.5864556125
ENSG00000005801	5709	891.935841747695
ENSG00000005810	15945	15721.5390435327
ENSG00000005812	7082	1824.66896691356
ENSG00000005844	6472	4357.32137700461
ENSG00000005882	5481	333.076530362699
ENSG00000005884	9802	12.275647344295
ENSG00000005889	9037	4046.62190676237
ENSG00000005893	5526	476.285663764873
ENSG00000005961	5551	50.1964589425134
ENSG00000005981	4605	0.465907407456743
ENSG00000006007	4416	693.614588640275
ENSG00000006015	3370	293.508162135213
ENSG00000006016	3018	147.38879550675
ENSG00000006025	6572	770.009898900646
ENSG00000006042	5187	4.47676248034522
ENSG00000006047	4618	10.7091180902376
ENSG00000006059	1287	0
ENSG00000006062	5852	949.019627583047
ENSG00000006071	6778	0.155302469152248
ENSG00000006116	3088	14.0244881925747
ENSG00000006118	7271	4.07837788556337
ENSG00000006125	7587	3835.3295213401
ENSG00000006128	1888	0.148550187884759
ENSG00000006194	6945	1525.93453907731
ENSG00000006210	5983	4.30120316739051
ENSG00000006282	5337	523.909503544473
ENSG00000006283	9709	3.14656307064989
ENSG00000006327	1848	3.51793854036178
ENSG00000006377	3449	2.81570128854292
ENSG00000006432	12386	43.2821229246046
ENSG00000006451	3665	343.657355108854
ENSG00000006453	4798	16.7929235122452
ENSG00000006459	9430	3680.06081359419
ENSG00000006468	9616	0.202568438024671
ENSG00000006530	6547	639.825916063457
ENSG00000006534	6626	126.30817338965
ENSG00000006555	6055	8.00820558324198
ENSG00000006576	8646	1328.72741237903
ENSG00000006606	706	0
ENSG00000006607	14413	865.682972179698
ENSG00000006611	4904	0.162054750419737
ENSG00000006625	1597	141.52781536657
ENSG00000006634	4583	866.459484525459
ENSG00000006638	2793	335.095462461678
ENSG00000006652	7489	2696.28719432738
ENSG00000006659	1079	0
ENSG00000006695	3172	156.497622936593
ENSG00000006704	6498	10.439026839538
ENSG00000006712	2668	951.146596182306
ENSG00000006715	7801	800.361403198009
ENSG00000006740	9281	7.81914170775229
ENSG00000006744	6345	734.101267120139
ENSG00000006747	11623	6.18508964101995
ENSG00000006756	7030	1496.55536328246
ENSG00000006757	3441	55.0716060176405
