geneName	geneLengths	SangerProjectTARGET_ALL_phase1_SRR457656
ENSG00000000003	4535	15.6977237427524
ENSG00000000005	1610	0
ENSG00000000419	1207	951.18331397381
ENSG00000000457	6883	1490.87119151654
ENSG00000000460	5967	1109.97312786107
ENSG00000000938	3474	389.798625674189
ENSG00000000971	8145	1220.43207838526
ENSG00000001036	2793	46.5859203533298
ENSG00000001084	8463	1133.10376775776
ENSG00000001167	3811	5609.49128881683
ENSG00000001460	8511	235.837840116233
ENSG00000001461	9404	3162.09374077725
ENSG00000001497	5589	2777.52994413231
ENSG00000001561	4651	95.0385239263924
ENSG00000001617	4826	341.812692906059
ENSG00000001626	8517	0.216427039969012
ENSG00000001629	7130	3686.01626112724
ENSG00000001630	4074	500.203469438381
ENSG00000001631	6204	2983.70375308279
ENSG00000002016	4190	2448.33765299445
ENSG00000002079	6346	31.3278140355145
ENSG00000002330	1708	571.86787304812
ENSG00000002549	3785	2094.41857254012
ENSG00000002586	3284	22732.5697000802
ENSG00000002587	8166	29.941328310713
ENSG00000002726	3824	1.65701952476275
ENSG00000002745	3261	26.8842963711507
ENSG00000002746	13965	5.45801941421852
ENSG00000002822	7230	1733.44532325181
ENSG00000002834	7061	8615.85224764638
ENSG00000002919	3606	483.619747500755
ENSG00000002933	3479	30.2930222506627
ENSG00000003056	3777	4534.28851759578
ENSG00000003096	6983	3.06379528456133
ENSG00000003137	5015	1.1971120648286
ENSG00000003147	4891	26.5326024312011
ENSG00000003249	4791	116.052236838384
ENSG00000003393	10384	1163.66732380839
ENSG00000003400	7598	6230.12964265297
ENSG00000003402	22529	11957.221974313
ENSG00000003436	11714	288.605457798678
ENSG00000003509	3651	986.684111873727
ENSG00000003756	10368	31493.3333776758
ENSG00000003987	5692	412.922502225878
ENSG00000003989	7905	50.048752992834
ENSG00000004059	1871	2145.75912442777
ENSG00000004139	11137	1259.84885303962
ENSG00000004142	2121	2257.83451440672
ENSG00000004399	9738	16164.3877843406
ENSG00000004455	5727	4984.35531055634
ENSG00000004468	6855	2097.96256531961
ENSG00000004478	5180	3214.47584779475
ENSG00000004487	5435	4436.4026254248
ENSG00000004534	7302	11528.1080241594
ENSG00000004660	7424	1515.92262139295
ENSG00000004700	3778	2317.83214789313
ENSG00000004766	9454	1414.96617059241
ENSG00000004776	1722	28.8253763858728
ENSG00000004777	5260	2916.34760023744
ENSG00000004779	1600	681.494932137424
ENSG00000004799	4519	92.7254599367236
ENSG00000004809	3907	1980.32770575146
ENSG00000004838	4009	132.094891176087
ENSG00000004846	9257	4.51115111435409
ENSG00000004848	3097	1.42030244979664
ENSG00000004864	3710	696.895068700219
ENSG00000004866	6742	58.6517278316023
ENSG00000004897	6824	2756.93555861026
ENSG00000004939	5287	9035.21345431134
ENSG00000004948	4042	0.358457284948676
ENSG00000004961	2335	449.403985150654
ENSG00000004975	5350	2277.46850493891
ENSG00000005001	2387	2.06958356970368
ENSG00000005007	8600	3860.8487293522
ENSG00000005020	5520	124.465838017179
ENSG00000005022	1500	5908.09297052408
ENSG00000005059	3566	151.776225123269
ENSG00000005073	2307	1.01450174985474
ENSG00000005075	1355	1975.46486069715
ENSG00000005100	5872	2424.64565546284
ENSG00000005102	2707	3.25993228953324
ENSG00000005108	10929	12.4242647632211
ENSG00000005156	12919	2983.92018012276
ENSG00000005175	5381	1945.90904305139
ENSG00000005187	7822	253.449590493711
ENSG00000005189	4114	313.609544260097
ENSG00000005194	3509	1477.60827197344
ENSG00000005206	7130	16787.5759192414
ENSG00000005238	6409	1445.13068928809
ENSG00000005243	1851	2.2251405046814
ENSG00000005249	4318	874.087944329848
ENSG00000005302	6496	1923.12333374965
ENSG00000005339	15492	19907.4258071547
ENSG00000005379	11354	1250.06229282602
ENSG00000005381	3526	469.186769272822
ENSG00000005421	2832	0.0135266899980633
ENSG00000005436	5465	1209.82039008178
ENSG00000005448	2860	800.401300565399
ENSG00000005469	4979	497.41697129878
ENSG00000005471	7494	16.4890351076391
ENSG00000005483	9231	15666.5717756869
ENSG00000005486	2441	1110.73738584596
ENSG00000005513	4432	3.1652454595468
ENSG00000005700	8722	2946.99231642805
ENSG00000005801	5709	1862.88898318827
ENSG00000005810	15945	22210.2298024599
ENSG00000005812	7082	4062.49786049833
ENSG00000005844	6472	9587.15651299231
ENSG00000005882	5481	1276.52726180723
ENSG00000005884	9802	21.7171007918906
ENSG00000005889	9037	3881.1387643493
ENSG00000005893	5526	4694.83680118279
ENSG00000005961	5551	164.261359991481
ENSG00000005981	4605	0.0811601399883795
ENSG00000006007	4416	2010.68159810711
ENSG00000006015	3370	1289.2694037854
ENSG00000006016	3018	244.806035584949
ENSG00000006025	6572	3028.53796708137
ENSG00000006042	5187	18.2542681523864
ENSG00000006047	4618	4.93724184929309
ENSG00000006059	1287	0
ENSG00000006062	5852	2421.10842602835
ENSG00000006071	6778	1.11595192484022
ENSG00000006116	3088	0.493724184929309
ENSG00000006118	7271	13.3170263030933
ENSG00000006125	7587	13007.1771786526
ENSG00000006128	1888	0.358457284948676
ENSG00000006194	6945	2533.96836402719
ENSG00000006210	5983	0.953631644863459
ENSG00000006282	5337	845.85774230389
ENSG00000006283	9709	3.70631305946933
ENSG00000006327	1848	38.3143494195142
ENSG00000006377	3449	2.75268141460587
ENSG00000006432	12386	181.31175273404
ENSG00000006451	3665	1259.40247226968
ENSG00000006453	4798	240.409861335578
ENSG00000006459	9430	2631.23202845826
ENSG00000006468	9616	3.12466538955261
ENSG00000006530	6547	2735.98947914826
ENSG00000006534	6626	893.816621692024
ENSG00000006555	6055	21.4059869219351
ENSG00000006576	8646	2619.61936509492
ENSG00000006606	706	0
ENSG00000006607	14413	2707.7728038123
ENSG00000006611	4904	0.351693939949645
ENSG00000006625	1597	498.194755973669
ENSG00000006634	4583	506.98710447241
ENSG00000006638	2793	398.793874522901
ENSG00000006652	7489	965.122568016814
ENSG00000006659	1079	0.175846969974822
ENSG00000006695	3172	443.621325176482
ENSG00000006704	6498	281.686555864668
ENSG00000006712	2668	2161.26747451055
ENSG00000006715	7801	2389.19220097792
ENSG00000006740	9281	146.196465499068
ENSG00000006744	6345	3245.76984510527
ENSG00000006747	11623	11.1865726283983
ENSG00000006756	7030	3136.27805291595
ENSG00000006757	3441	249.452453599283
