geneName	geneLengths	SangerProjectTARGET_ALL_phase1_SRR457655
ENSG00000000003	4535	0
ENSG00000000005	1610	0
ENSG00000000419	1207	223.157290020656
ENSG00000000457	6883	604.179342462619
ENSG00000000460	5967	579.941492357289
ENSG00000000938	3474	214.281164810557
ENSG00000000971	8145	7.58732014446433
ENSG00000001036	2793	25.5613004684282
ENSG00000001084	8463	425.707557110137
ENSG00000001167	3811	3468.21600598084
ENSG00000001460	8511	30.9798249916895
ENSG00000001461	9404	889.746671333677
ENSG00000001497	5589	870.920416692116
ENSG00000001561	4651	119.36690788008
ENSG00000001617	4826	24.7852458052502
ENSG00000001626	8517	0
ENSG00000001629	7130	1800.25973396686
ENSG00000001630	4074	365.618753189776
ENSG00000001631	6204	944.92277207374
ENSG00000002016	4190	1453.8829789882
ENSG00000002079	6346	3.62389811466196
ENSG00000002330	1708	367.870697524891
ENSG00000002549	3785	991.486051864425
ENSG00000002586	3284	24376.5975926109
ENSG00000002587	8166	40.8468057092395
ENSG00000002726	3824	1.49667685041488
ENSG00000002745	3261	65.3341019563052
ENSG00000002746	13965	66.955501877588
ENSG00000002822	7230	654.588250271731
ENSG00000002834	7061	3448.09401721415
ENSG00000002919	3606	348.552479659351
ENSG00000002933	3479	3.40909727038945
ENSG00000003056	3777	1105.5730164111
ENSG00000003096	6983	1.03935892389922
ENSG00000003137	5015	0
ENSG00000003147	4891	2.59839730974806
ENSG00000003249	4791	23.7597450003363
ENSG00000003393	10384	597.46508381423
ENSG00000003400	7598	12579.1254679296
ENSG00000003402	22529	8894.7020185992
ENSG00000003436	11714	9.18793288726914
ENSG00000003509	3651	406.306190530685
ENSG00000003756	10368	22485.6780442421
ENSG00000003987	5692	236.232425283308
ENSG00000003989	7905	0.78991278216341
ENSG00000004059	1871	1095.90697841883
ENSG00000004139	11137	610.921317348978
ENSG00000004142	2121	685.651223977333
ENSG00000004399	9738	5667.27082998834
ENSG00000004455	5727	1947.37752511505
ENSG00000004468	6855	833.933097120288
ENSG00000004478	5180	210.15144535293
ENSG00000004487	5435	3746.7988428833
ENSG00000004534	7302	7304.99561543584
ENSG00000004660	7424	2662.1862314375
ENSG00000004700	3778	1266.34798381932
ENSG00000004766	9454	599.044909378557
ENSG00000004776	1722	14.0244164131469
ENSG00000004777	5260	1935.06458639659
ENSG00000004779	1600	140.043221406181
ENSG00000004799	4519	10.296582406095
ENSG00000004809	3907	150.998064464079
ENSG00000004838	4009	380.793393478705
ENSG00000004846	9257	1.0255008049139
ENSG00000004848	3097	0.457317926515658
ENSG00000004864	3710	225.734900151926
ENSG00000004866	6742	26.8223892960926
ENSG00000004897	6824	1741.41123169569
ENSG00000004939	5287	20.1912793616156
ENSG00000004948	4042	0
ENSG00000004961	2335	87.056703465799
ENSG00000004975	5350	982.762365963165
ENSG00000005001	2387	0.0762196544192764
ENSG00000005007	8600	2882.87677627877
ENSG00000005020	5520	33.8207393836807
ENSG00000005022	1500	2871.83185544747
ENSG00000005059	3566	354.248166562319
ENSG00000005073	2307	0
ENSG00000005075	1355	660.110710687382
ENSG00000005100	5872	751.796025894279
ENSG00000005102	2707	2.50831953634346
ENSG00000005108	10929	12.8880506563504
ENSG00000005156	12919	2319.11463783685
ENSG00000005175	5381	374.023702354375
ENSG00000005187	7822	72.5749691261365
ENSG00000005189	4114	118.971951488998
ENSG00000005194	3509	447.000556931085
ENSG00000005206	7130	6370.33478047073
ENSG00000005238	6409	393.778450967953
ENSG00000005243	1851	2.10643408576909
ENSG00000005249	4318	36.8487383819738
ENSG00000005302	6496	1511.15858475454
ENSG00000005339	15492	11190.4102934698
ENSG00000005379	11354	3389.29401835943
ENSG00000005381	3526	156.873906913856
ENSG00000005421	2832	1.99556913388651
ENSG00000005436	5465	555.10774313559
ENSG00000005448	2860	359.126224445152
ENSG00000005469	4979	219.831341464178
ENSG00000005471	7494	36.661653775672
ENSG00000005483	9231	11622.7558895739
ENSG00000005486	2441	467.378920899003
ENSG00000005513	4432	9.29879783915172
ENSG00000005700	8722	550.26433055022
ENSG00000005801	5709	1394.17527333994
ENSG00000005810	15945	13131.2745026618
ENSG00000005812	7082	1864.20109496514
ENSG00000005844	6472	4733.06038389026
ENSG00000005882	5481	359.902279108331
ENSG00000005884	9802	8.36337480764242
ENSG00000005889	9037	2828.05405757283
ENSG00000005893	5526	693.314763776216
ENSG00000005961	5551	40.7844441738055
ENSG00000005981	4605	3.95649297030971
ENSG00000006007	4416	808.704391507508
ENSG00000006015	3370	617.060464059476
ENSG00000006016	3018	195.981518690438
ENSG00000006025	6572	1544.67444552055
ENSG00000006042	5187	1.15715293527447
ENSG00000006047	4618	2.79241097554258
ENSG00000006059	1287	0
ENSG00000006062	5852	1785.56319878292
ENSG00000006071	6778	0
ENSG00000006116	3088	6.56181933955043
ENSG00000006118	7271	22.0205510676782
ENSG00000006125	7587	4049.27307691645
ENSG00000006128	1888	0
ENSG00000006194	6945	1302.87105640514
ENSG00000006210	5983	0.637473473324857
ENSG00000006282	5337	528.493225624277
ENSG00000006283	9709	2.74390755909395
ENSG00000006327	1848	67.0040052940366
ENSG00000006377	3449	2.09950502627643
ENSG00000006432	12386	160.400798195621
ENSG00000006451	3665	211.336314526175
ENSG00000006453	4798	118.514633562482
ENSG00000006459	9430	1167.78211253621
ENSG00000006468	9616	0.630544413832196
ENSG00000006530	6547	1222.03664836375
ENSG00000006534	6626	382.955260040415
ENSG00000006555	6055	15.8329009407315
ENSG00000006576	8646	1959.6003860601
ENSG00000006606	706	0
ENSG00000006607	14413	1433.81642269746
ENSG00000006611	4904	0
ENSG00000006625	1597	192.911945335189
ENSG00000006634	4583	745.864750968561
ENSG00000006638	2793	647.811630087908
ENSG00000006652	7489	1902.34556747224
ENSG00000006659	1079	0
ENSG00000006695	3172	152.813478051157
ENSG00000006704	6498	306.874186810992
ENSG00000006712	2668	1728.50239386086
ENSG00000006715	7801	1147.93728614923
ENSG00000006740	9281	35.7331598036553
ENSG00000006744	6345	1454.22250290335
ENSG00000006747	11623	7.82290816721482
ENSG00000006756	7030	731.992773864253
ENSG00000006757	3441	38.0821109716676
ENSG00000006788	6349	4.00499638675834
ENSG00000006831	5878	1031.09948498397
ENSG00000006837	3057	32.3240625332659
ENSG00000007001	2957	0.519679461949612
ENSG00000007038	1967	3.08343147423436
ENSG00000007047	6668	894.548509562091
ENSG00000007062	7434	21.9859057702149
ENSG00000007080	1660	440.86833928008
ENSG00000007129	1964	927.814924186359
ENSG00000007168	8127	3618.23707305646
ENSG00000007171	4176	64.9460746247162
ENSG00000007174	16980	10.2619371086317
ENSG00000007202	9235	8055.85621829861
ENSG00000007216	3226	0.803770901148733
ENSG00000007237	10100	3911.87675623646
ENSG00000007255	933	373.344654524094
ENSG00000007264	4141	59.6453441128301
ENSG00000007306	2649	0
ENSG00000007312	2080	4302.43319454033
ENSG00000007314	8247	1366.08486615669
ENSG00000007341	8111	816.20856293806
ENSG00000007350	3650	1.55903838584884
ENSG00000007372	14782	70.1359401847196
ENSG00000007376	2769	448.268574818243
ENSG00000007384	4914	23.0460518725921
ENSG00000007392	6176	4189.5380282264
ENSG00000007402	6322	73.4341725032265
ENSG00000007516	6146	212.257879438699
ENSG00000007520	1243	325.270839764008
ENSG00000007541	7904	1066.41690121807
ENSG00000007545	8373	3242.95921093391
ENSG00000007866	3046	5.16907838152547
ENSG00000007908	4585	0.491963223978966
ENSG00000007923	5083	1090.82104875122
ENSG00000007933	3463	1.03935892389922
ENSG00000007944	3033	4883.29625181014
ENSG00000007952	2529	0
ENSG00000007968	5457	9259.85652480296
ENSG00000008018	2256	1830.65751796117
ENSG00000008056	3209	13.2275745714908
ENSG00000008083	6015	2825.19235600236
ENSG00000008086	17075	73.3371656703292
ENSG00000008118	2676	0
ENSG00000008128	4701	4379.29032243293
ENSG00000008130	5570	1799.35895623281
ENSG00000008196	6149	0.249446141735814
ENSG00000008197	1856	0.346452974633075
ENSG00000008226	8338	337.763934029277
ENSG00000008256	5808	1337.77272906968
ENSG00000008277	12199	47.2423276209661
ENSG00000008282	2804	708.136022031019
ENSG00000008283	5320	137.036009586366
ENSG00000008294	11963	4656.34183718751
ENSG00000008300	13895	210.795847885748
ENSG00000008311	4591	216.470747610238
ENSG00000008323	4260	78.7903354910538
ENSG00000008324	1301	329.85787714815
ENSG00000008382	2049	236.856040637648
ENSG00000008394	7440	7.2685834078019
ENSG00000008405	5062	1165.53709726059
ENSG00000008438	720	6.35394755477059
ENSG00000008441	6302	1893.87132771272
ENSG00000008513	8729	9624.77544298398
ENSG00000008516	4126	299.085923941241
ENSG00000008517	3209	322.935746714981
ENSG00000008710	18608	5816.27332531853
ENSG00000008735	5901	25.8661790861053
ENSG00000008838	6962	2285.82050697461
ENSG00000008853	6580	244.935324006091
ENSG00000008869	8206	2697.01861350711
ENSG00000008952	7928	1479.65908030091
ENSG00000008988	3002	6876.69659007545
ENSG00000009307	5778	14665.8810247395
ENSG00000009335	9220	2432.69578104055
ENSG00000009413	12425	1686.40835744294
ENSG00000009694	12896	141.893280290722
ENSG00000009709	6313	0
ENSG00000009724	4251	1068.87671733796
ENSG00000009765	10362	4.67018609805385
ENSG00000009780	4034	613.68601208655
ENSG00000009790	7750	2194.07283023228
ENSG00000009830	10008	747.915752578389
ENSG00000009844	7262	459.320424709038
ENSG00000009950	4815	4.60782456261989
ENSG00000009954	7053	4841.20221539222
ENSG00000010017	3347	3923.02561296016
ENSG00000010030	2374	72.8244152678723
ENSG00000010072	5906	761.455134827049
ENSG00000010165	3827	171.050762635842
ENSG00000010219	7054	141.629976030001
ENSG00000010244	15842	15900.2028955837
ENSG00000010256	3236	1205.83650726991
ENSG00000010270	4348	811.115704210954
ENSG00000010278	3299	2927.39598351912
ENSG00000010282	2891	1.18486917324512
ENSG00000010292	6487	1701.09103450789
ENSG00000010295	5203	1177.28185310065
ENSG00000010310	4736	10.7123259756547
ENSG00000010318	3367	194.339331590677
ENSG00000010319	5011	2.04407255033514
ENSG00000010322	9161	6120.29273961855
ENSG00000010327	10588	178.28470074618
ENSG00000010361	2950	327.17633112449
ENSG00000010379	4243	11.4675934603548
ENSG00000010404	9292	3126.70345076603
ENSG00000010438	1664	1.43431531498093
ENSG00000010539	7498	54.9127964793423
ENSG00000010610	4583	73.3995272057632
ENSG00000010626	3054	273.586985008246
ENSG00000010671	4575	2069.77243199342
ENSG00000010704	5675	63.2276678705361
ENSG00000010803	4447	3092.40460627736
ENSG00000010810	7411	1998.44469357596
ENSG00000010818	9774	6813.86387859599
ENSG00000010932	3602	3.39523915140413
ENSG00000011007	5391	1753.79346100907
ENSG00000011009	2196	458.287994844631
ENSG00000011021	6938	1507.08429777286
ENSG00000011028	6860	11.3359413299942
ENSG00000011052	1241	1364.24173633164
ENSG00000011083	4391	0.152439308838553
ENSG00000011105	5714	41.1655424459019
ENSG00000011114	11333	1883.02042054721
ENSG00000011132	5556	500.48596715494
ENSG00000011143	4078	145.489462167413
ENSG00000011198	3172	173.23341637603
ENSG00000011201	7131	2.79241097554258
